date,service,resource_type,resource_id,cost,tags,region
2026-06-12,CloudWatch,CloudWatch,cloudwatch-047,24.69,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-047;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-13,CloudWatch,CloudWatch,cloudwatch-047,22.72,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-047;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-14,CloudWatch,CloudWatch,cloudwatch-047,25.7,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-047;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-15,CloudWatch,CloudWatch,cloudwatch-047,23.73,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-047;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-16,CloudWatch,CloudWatch,cloudwatch-047,26.87,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-047;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-17,CloudWatch,CloudWatch,cloudwatch-047,30.5,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-047;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-18,CloudWatch,CloudWatch,cloudwatch-047,24.08,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-047;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-19,CloudWatch,CloudWatch,cloudwatch-047,26.42,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-047;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-20,CloudWatch,CloudWatch,cloudwatch-047,22.42,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-047;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-21,CloudWatch,CloudWatch,cloudwatch-047,26.84,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-047;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-22,CloudWatch,CloudWatch,cloudwatch-047,24.19,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-047;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-23,CloudWatch,CloudWatch,cloudwatch-047,24.78,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-047;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-24,CloudWatch,CloudWatch,cloudwatch-047,23.92,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-047;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-25,CloudWatch,CloudWatch,cloudwatch-047,27.79,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-047;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-26,CloudWatch,CloudWatch,cloudwatch-047,28.5,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-047;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-27,CloudWatch,CloudWatch,cloudwatch-047,26.42,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-047;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-28,CloudWatch,CloudWatch,cloudwatch-047,24.68,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-047;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-29,CloudWatch,CloudWatch,cloudwatch-047,30.13,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-047;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-01-01,SageMaker,SageMaker,sagemaker-048,27.13,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-02,SageMaker,SageMaker,sagemaker-048,24.39,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-03,SageMaker,SageMaker,sagemaker-048,30.28,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-04,SageMaker,SageMaker,sagemaker-048,26.9,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-05,SageMaker,SageMaker,sagemaker-048,32.01,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-06,SageMaker,SageMaker,sagemaker-048,28.88,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-07,SageMaker,SageMaker,sagemaker-048,31.45,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-08,SageMaker,SageMaker,sagemaker-048,33.74,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-09,SageMaker,SageMaker,sagemaker-048,27.55,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-10,SageMaker,SageMaker,sagemaker-048,29.19,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-11,SageMaker,SageMaker,sagemaker-048,30.55,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-12,SageMaker,SageMaker,sagemaker-048,34.98,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-13,SageMaker,SageMaker,sagemaker-048,29.53,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-14,SageMaker,SageMaker,sagemaker-048,29.86,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-15,SageMaker,SageMaker,sagemaker-048,32.74,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-16,SageMaker,SageMaker,sagemaker-048,30.27,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-17,SageMaker,SageMaker,sagemaker-048,32.29,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-18,SageMaker,SageMaker,sagemaker-048,28.34,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-19,SageMaker,SageMaker,sagemaker-048,38.54,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-20,SageMaker,SageMaker,sagemaker-048,29.16,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-21,SageMaker,SageMaker,sagemaker-048,31.84,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-22,SageMaker,SageMaker,sagemaker-048,32.78,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-23,SageMaker,SageMaker,sagemaker-048,38.52,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-24,SageMaker,SageMaker,sagemaker-048,29.9,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-25,SageMaker,SageMaker,sagemaker-048,39.19,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-26,SageMaker,SageMaker,sagemaker-048,35.73,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-27,SageMaker,SageMaker,sagemaker-048,34.97,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-28,SageMaker,SageMaker,sagemaker-048,31.44,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-29,SageMaker,SageMaker,sagemaker-048,35.81,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-30,SageMaker,SageMaker,sagemaker-048,32.47,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-31,SageMaker,SageMaker,sagemaker-048,38.29,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-02-01,SageMaker,SageMaker,sagemaker-048,41.13,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-02-02,SageMaker,SageMaker,sagemaker-048,44.29,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-02-03,SageMaker,SageMaker,sagemaker-048,42.99,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-02-04,SageMaker,SageMaker,sagemaker-048,41.76,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-02-05,SageMaker,SageMaker,sagemaker-048,48.21,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-02-06,SageMaker,SageMaker,sagemaker-048,47.68,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-02-07,SageMaker,SageMaker,sagemaker-048,50.6,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-02-08,SageMaker,SageMaker,sagemaker-048,40.05,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-02-09,SageMaker,SageMaker,sagemaker-048,50.55,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-02-10,SageMaker,SageMaker,sagemaker-048,57.03,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-02-11,SageMaker,SageMaker,sagemaker-048,45.25,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-02-12,SageMaker,SageMaker,sagemaker-048,54.89,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-02-13,SageMaker,SageMaker,sagemaker-048,46.42,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-02-14,SageMaker,SageMaker,sagemaker-048,42.7,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-02-15,SageMaker,SageMaker,sagemaker-048,46.75,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-02-16,SageMaker,SageMaker,sagemaker-048,52.36,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-02-17,SageMaker,SageMaker,sagemaker-048,45.26,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-02-18,SageMaker,SageMaker,sagemaker-048,46.36,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-02-19,SageMaker,SageMaker,sagemaker-048,51.27,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-02-20,SageMaker,SageMaker,sagemaker-048,49.15,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-02-21,SageMaker,SageMaker,sagemaker-048,51.75,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-02-22,SageMaker,SageMaker,sagemaker-048,50.59,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-02-23,SageMaker,SageMaker,sagemaker-048,51.83,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-02-24,SageMaker,SageMaker,sagemaker-048,48.42,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-02-25,SageMaker,SageMaker,sagemaker-048,51.31,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-02-26,SageMaker,SageMaker,sagemaker-048,47.0,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-02-27,SageMaker,SageMaker,sagemaker-048,56.39,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-02-28,SageMaker,SageMaker,sagemaker-048,48.58,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-03-01,SageMaker,SageMaker,sagemaker-048,59.44,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-03-02,SageMaker,SageMaker,sagemaker-048,53.56,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-03-03,SageMaker,SageMaker,sagemaker-048,55.72,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-03-04,SageMaker,SageMaker,sagemaker-048,52.95,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-03-05,SageMaker,SageMaker,sagemaker-048,51.03,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-03-06,SageMaker,SageMaker,sagemaker-048,48.37,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-03-07,SageMaker,SageMaker,sagemaker-048,51.35,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-03-08,SageMaker,SageMaker,sagemaker-048,54.7,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-03-09,SageMaker,SageMaker,sagemaker-048,57.36,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-03-10,SageMaker,SageMaker,sagemaker-048,61.42,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-03-11,SageMaker,SageMaker,sagemaker-048,54.92,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-03-12,SageMaker,SageMaker,sagemaker-048,53.28,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-03-13,SageMaker,SageMaker,sagemaker-048,51.18,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-03-14,SageMaker,SageMaker,sagemaker-048,59.96,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-03-15,SageMaker,SageMaker,sagemaker-048,64.74,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-03-16,SageMaker,SageMaker,sagemaker-048,64.43,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-03-17,SageMaker,SageMaker,sagemaker-048,61.9,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-03-18,SageMaker,SageMaker,sagemaker-048,61.82,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-03-19,SageMaker,SageMaker,sagemaker-048,67.58,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-03-20,SageMaker,SageMaker,sagemaker-048,60.86,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-03-21,SageMaker,SageMaker,sagemaker-048,62.68,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-03-22,SageMaker,SageMaker,sagemaker-048,58.27,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-03-23,SageMaker,SageMaker,sagemaker-048,53.85,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-03-24,SageMaker,SageMaker,sagemaker-048,57.1,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-03-25,SageMaker,SageMaker,sagemaker-048,60.52,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-03-26,SageMaker,SageMaker,sagemaker-048,61.12,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-03-27,SageMaker,SageMaker,sagemaker-048,71.27,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-03-28,SageMaker,SageMaker,sagemaker-048,61.75,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-03-29,SageMaker,SageMaker,sagemaker-048,67.7,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-03-30,SageMaker,SageMaker,sagemaker-048,59.76,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-03-31,SageMaker,SageMaker,sagemaker-048,60.6,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-04-01,SageMaker,SageMaker,sagemaker-048,67.44,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-04-02,SageMaker,SageMaker,sagemaker-048,70.98,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-04-03,SageMaker,SageMaker,sagemaker-048,78.89,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
